U_OldCode;CardName;CardType;CardFName;Type;Series;GroupCode;CreditLimit;U_locktimeout;FederalTaxID;MailAddress;Outlet;Address;Delivery Route
A109.001;RILASSATI KITCHEN AND PASTRY (none);cCustomer;RILASSATI KITCHEN AND PASTRY (none);Restaurant;803;102;3000000;7;03.196.165.9-625.000;"JL.Slamet Riyadi no 562,kawasan 
 ALILA SOLO Lantai 2";REPHAS;"JL.Slamet Riyadi no 562,kawasan 
 ALILA SOLO Lantai 2";
A102.23;RISMA BROWNIES AND CAKE;cCustomer;RISMA BROWNIES AND CAKE;Restaurant;803;102;1000000;14;0.0000.00000.00000.;JLN. BASUKI RAHMAT BARAT NO 35, JAJAR, LAWEYAN SURAKARTA (BELAKANG ALILA Hotel - KANTOR IN CONTRO);REPHAS BAKERY;JLN. BASUKI RAHMAT BARAT NO 35, JAJAR, LAWEYAN SURAKARTA (BELAKANG ALILA Hotel - KANTOR IN CONTRO);
A102.219;ROCKET RESTO;cCustomer;ROCKET RESTO;Restaurant;803;102;300000;0;0.0000.00000.00000.;"JL.DR.RAJIMAN 368 BARON SOLO 
 ( SEBLH TIMUR Hotel KUSUMA & Hotel BARON )";RESTO ROCKET;"JL.DR.RAJIMAN 368 BARON SOLO 
 ( SEBLH TIMUR Hotel KUSUMA & Hotel BARON )";
A102.023;ROTI BAKIR;cCustomer;ROTI BAKIR;Restaurant;803;102;1000000;14;75.886.0613-532.000;Jl. Adisucipto No. 32 Blulukan Colomadu Karanganyar;RILASSATI KITCHEN AND PASTRY;Jl. Adisucipto No. 32 Blulukan Colomadu Karanganyar;
A114.035;RUMAH KOPI SRAGEN;cCustomer;RUMAH KOPI SRAGEN;Restaurant;803;102;1000000;0;0.0000.00000.00000.;JL. RADJIMAN NO. 501SOLO;ROEMAH KOE Hotel;JL. RADJIMAN NO. 501SOLO;
A102.223;RUMAH MAKAN WONOSARI;cCustomer;RUMAH MAKAN WONOSARI;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Jl. Honggowongso Panularan Kec. Laweyan Kota Surakarta;ROTAN CAFE;Jl. Honggowongso Panularan Kec. Laweyan Kota Surakarta;
A102.252;SACHI CAKE (NOVITA);cCustomer;SACHI CAKE (NOVITA);Restaurant;803;102;1000000;0;0.0000.00000.00000.;"Jl. Yosodipuro No 122, Mangkubumen, Banjarsari, Surakarta, Jawa Tengah 
 (PER4AN SOLO PARAGON KEKIRI SEBELAH MANDIRI)";ROTI BAKIR;"Jl. Yosodipuro No 122, Mangkubumen, Banjarsari, Surakarta, Jawa Tengah 
 (PER4AN SOLO PARAGON KEKIRI SEBELAH MANDIRI)";
A102.075;SAFFRON RESTAURANT & MEATSHOP;cCustomer;SAFFRON RESTAURANT & MEATSHOP;Restaurant;803;102;20000000;7;0.0000.00000.00000.;"TINGAL WETAN, WANUREJO, BOROBUDUR 
 JAWA TENGAH";RUMAH BOEDI RESIDANCE;"TINGAL WETAN, WANUREJO, BOROBUDUR 
 JAWA TENGAH";
A102.259;SALAD AZZANA;cCustomer;SALAD AZZANA;Restaurant;803;102;3000000;0;0.0000.00000.00000.;"SACHI CAKE (NOVITA) 
 GRAHA MANDIRI TAHAP 2 NO B5,PEREMPAPATAN RCTI,SBLUM ALFAMART PERUM GRAHA MANDIRI";SACHI CAKE (NOVITA);"SACHI CAKE (NOVITA) 
 GRAHA MANDIRI TAHAP 2 NO B5,PEREMPAPATAN RCTI,SBLUM ALFAMART PERUM GRAHA MANDIRI";
A102.264;SALAD SQUAD;cCustomer;SALAD SQUAD;Restaurant;803;102;10000000;7;0.0000.00000.00000.;JL.KALILARANGAN NO 8 SURAKARTA;SAE CHICKEN;JL.KALILARANGAN NO 8 SURAKARTA;
A113.003;SARI BUNDO PADANG (FoC);cCustomer;SARI BUNDO PADANG (FoC);Restaurant;803;102;0;7;82.635.965.5-532.000;"Deltakost Jl. Delima No. 2, Desa Paulan 
 Colomadu, Karanganyar";SALAD AZZANA;"Deltakost Jl. Delima No. 2, Desa Paulan 
 Colomadu, Karanganyar";
A110.003;SAS;cCustomer;SAS;Restaurant;803;102;3000000;7;0.0000.00000.00000.;Jl. Pulanggeni No.7, Tipes Serengan Surakarta;SANDARAN KOPI;Jl. Pulanggeni No.7, Tipes Serengan Surakarta;
A102.243;SCORE BAR & LOUNGE;cCustomer;SCORE BAR & LOUNGE;Restaurant;803;102;10000000;0;0.0000.00000.00000.;Jl. Gajahmada No.36, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131;SARI BUNDO;Jl. Gajahmada No.36, Timuran, Kec. Banjarsari, Kota Surakarta, Jawa Tengah 57131;
A102.256;SECRET GARDEN SOLO;cCustomer;SECRET GARDEN SOLO;Restaurant;803;102;1000000;0;0.0000.00000.00000.;Perumnas Palur, Jalan Manggis 3 No. 25, Ngringo, Jaten, Ngringo, Jaten, Kabupaten Karanganyar, Jawa Tengah 57731, Indonesia;SARI MELATI Catering;Perumnas Palur, Jalan Manggis 3 No. 25, Ngringo, Jaten, Ngringo, Jaten, Kabupaten Karanganyar, Jawa Tengah 57731, Indonesia;
A102.261;SEI AMARASI;cCustomer;SEI AMARASI;Restaurant;803;102;5000000;14;0.0000.00000.00000.;"Sari Roso 
 Jl. Raya Baki, Butuh RT 02 RW 03, Gedongan, Sukoharjo";SARI ROSO;"Sari Roso 
 Jl. Raya Baki, Butuh RT 02 RW 03, Gedongan, Sukoharjo";
A102.132;KHENG HOUSE;cCustomer;KHENG HOUSE;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"BUTUH RT02 RW03 
 GEDONGAN, BAKI 
 SUKOHARJO";SARI ROSO (2);"BUTUH RT02 RW03 
 GEDONGAN, BAKI 
 SUKOHARJO";
A102.257;SEKOPEE RESTAURAN;cCustomer;SEKOPEE RESTAURAN;Restaurant;803;102;1000000;30;0.0000.00000.00000.;SOLO;SAS;SOLO;
A102.334;SELAKSA GRILL (SFA KARTASURA);cCustomer;SELAKSA GRILL (SFA KARTASURA);Restaurant;803;102;10000000;7;0.0000.00000.00000.;Jl. Pakel No.78 Bonangan, Baturan, Colomadu, Karanganyar;SATU TUJUAN KOPI;Jl. Pakel No.78 Bonangan, Baturan, Colomadu, Karanganyar;
A102.002;SELAT & SOP MATAHARI PUSPPA;cCustomer;SELAT & SOP MATAHARI PUSPPA;Restaurant;803;102;1000000;30;0.0000.00000.00000.;JL. GONDOSULI NO 125 LAWEYAN , KEC LAWEYAN, KOTA SURAKARTA .;SAUDAGAR COFFE;JL. GONDOSULI NO 125 LAWEYAN , KEC LAWEYAN, KOTA SURAKARTA .;
A102.244;SERAE PIZZA;cCustomer;SERAE PIZZA;Restaurant;803;102;5000000;0;0.0000.00000.00000.;JL.SADEWA SERENGAN SOLO SURAKARTA;SEI AMARASI;JL.SADEWA SERENGAN SOLO SURAKARTA;
A115.053;SETIA INDARTI;cCustomer;SETIA INDARTI;Restaurant;803;102;1000000;7;0.0000.00000.00000.;"Jl. Kapten Mulyadi No 87 
 Ruko Lojiwetan Blok B C D E SOLO 
 Samping Bank Indonesia mentok ke timur";SEKOPEE RESTAURAN;"Jl. Kapten Mulyadi No 87 
 Ruko Lojiwetan Blok B C D E SOLO 
 Samping Bank Indonesia mentok ke timur";
A102.249;SHAWAR MANIS;cCustomer;SHAWAR MANIS;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Solo;Sentral Pangan;Solo;
A102.26;SIMHAE;cCustomer;SIMHAE;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Jl. Prof. DR. Supomo No.11 Sriwedari, Laweyan Surakarta;SENYAWA KOPI;Jl. Prof. DR. Supomo No.11 Sriwedari, Laweyan Surakarta;
A102.253;SFA STEAK KARANGANYAR;cCustomer;SFA STEAK KARANGANYAR;Restaurant;803;102;30000000;14;0.0000.00000.00000.;Jl. Adi Sumarmo No.138, Dusun 1, Singopuran, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57165;SFA KARTASURA;Jl. Adi Sumarmo No.138, Dusun 1, Singopuran, Kec. Kartasura, Kabupaten Sukoharjo, Jawa Tengah 57165;
A102.322;SOCIAL KITCHEN RESTAURANT (none);cCustomer;SOCIAL KITCHEN RESTAURANT (none);Restaurant;803;102;5000000;30;0.0000.00000.00000.;JL.KAPTEN MULYADI CAGAKAN KAB. KARANGANYAR;SFA STEAK KARANGANYAR;JL.KAPTEN MULYADI CAGAKAN KAB. KARANGANYAR;
A102.265;SOCKI;cCustomer;SOCKI;Restaurant;803;102;5000000;0;0.0000.00000.00000.;JL.KAPTEN MULYADI CAGAKAN KAB. KARANGANYAR (0271 6491268);SFA STEAK KARANGANYAR (FoC);JL.KAPTEN MULYADI CAGAKAN KAB. KARANGANYAR (0271 6491268);
A102.237;SOGA (PT. TRI KUSUMA SANTOSA);cCustomer;PT. TRI KUSUMA SANTOSA;Restaurant;803;102;50000000;7;0.0000.00000.00000.;Jl. Ovensari, Kadilangu, Baki, Kec. Sukoharjo, Jawa Tengah;SMP-SMA INSAN CENDEKIA;Jl. Ovensari, Kadilangu, Baki, Kec. Sukoharjo, Jawa Tengah;
A102.239;SOLARIA SOLO PARAGON;cCustomer;SOLARIA SOLO PARAGON;Restaurant;803;102;25000000;30;0.0000.00000.00000.;Solo;SOCIAL KITCHEN RESTAURANT;Solo;
A102.238;SOLARIA SOLO SQUARE;cCustomer;SOLARIA SOLO SQUARE;Restaurant;803;102;25000000;0;0.0000.00000.00000.;Jl. Samratulangi No. 30 Kerten Laweyan Solo;SOCKI;Jl. Samratulangi No. 30 Kerten Laweyan Solo;
A101.052;SOLIA HOTEL YOSODIPURO;cCustomer;SOLIA HOTEL YOSODIPURO;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Solo Paragon Mall, Mangkubumen, Banjarsari, Surakarta, Jawa Tengah (LANTAI II SEBELAH ESKALATOR);SOFT KOPI;Solo Paragon Mall, Mangkubumen, Banjarsari, Surakarta, Jawa Tengah (LANTAI II SEBELAH ESKALATOR);
A106.005;SOLO FROZEN;cCustomer;SOLO FROZEN;Restaurant;803;102;5000000;28;0.0000.00000.00000.;Jl. Yosodipuro No.31-33 Timuran, Banjarsari, Surakarta;SOLIA HOTEL YOSODIPURO;Jl. Yosodipuro No.31-33 Timuran, Banjarsari, Surakarta;
A102.182;SOLO ITALIANO Restaurant;cCustomer;SOLO ITALIANO Restaurant;Restaurant;803;102;5000000;7;0.0000.00000.00000.;Jl. Solo - Sragen No.16, Turisari, Ngringo, Kec. Jaten, Kabupaten Karanganyar, Jawa Tengah 57772;SOLIZ COFFE;Jl. Solo - Sragen No.16, Turisari, Ngringo, Kec. Jaten, Kabupaten Karanganyar, Jawa Tengah 57772;
A102.251;SOLO PLUFFY;cCustomer;SOLO PLUFFY;Restaurant;803;102;5000000;7;24.440.336.6-526.000;"JL. SLAMET RIYADI NO 183 
 SOLO 
 TELP : 0271-643446";SOLO BISTRO;"JL. SLAMET RIYADI NO 183 
 SOLO 
 TELP : 0271-643446";
A102.21;SOLO STEAK (PAK DIDIK);cCustomer;SOLO STEAK (PAK DIDIK);Restaurant;803;102;100000000;0;0.0000.00000.00000.;"JL ADISUCIPTO 106 NJAJAR 
 SOLO";SOLO DAUN;"JL ADISUCIPTO 106 NJAJAR 
 SOLO";
A102.258;STAR STEAK BOYOLALI;cCustomer;STAR STEAK BOYOLALI;Restaurant;803;102;10000000;30;0.0000.00000.00000.;Jl. Yosodipuro No.160-150 Mangkubumen Banjarsari Surakarta;SOLO FROZEN;Jl. Yosodipuro No.160-150 Mangkubumen Banjarsari Surakarta;
A102.255;STEAK N CHEESE;cCustomer;STEAK N CHEESE;Restaurant;803;102;1000000;14;0.0000.00000.00000.;Jl. Kenanga 163 Badran Kota Barat Solo (Masuk Gang Samping Gedung SD Muhammadiyah);SOLO ITALIANO Restaurant;Jl. Kenanga 163 Badran Kota Barat Solo (Masuk Gang Samping Gedung SD Muhammadiyah);
A102.337;STEAK TENDA SOLO;cCustomer;STEAK TENDA SOLO;Restaurant;803;102;10000000;7;0.0000.00000.00000.;Jl. Ronggowarsito No.145, Timuran, Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia;SOLO PLUFFY;Jl. Ronggowarsito No.145, Timuran, Banjarsari, Kota Surakarta, Jawa Tengah 57131, Indonesia;
A102.248;STEAK TOGETHER SOLO;cCustomer;STEAK TOGETHER SOLO;Restaurant;803;102;1000000;30;0.0000.00000.00000.;JL.JAYA WIJAYA MOJOSONGO;SOLO STEAK (PAK DIDIK);JL.JAYA WIJAYA MOJOSONGO;
A102.026;STEFANY BAKERY & STEAK;cCustomer;STEFANY BAKERY & STEAK;Restaurant;803;102;3000000;0;0.0000.00000.00000.;Jl. Merbabu No.7, Surowedana, Siswodipuran, Kec. Boyolali, Kabupaten Boyolali,;STAR STEAK BOYOLALI;Jl. Merbabu No.7, Surowedana, Siswodipuran, Kec. Boyolali, Kabupaten Boyolali,;
A102.028;STREET FOOD PG.CL MADU;cCustomer;STREET FOOD PG.CL MADU;Restaurant;803;102;5000000;0;0.0000.00000.00000.;JL. HONGGOWONGSO NO.90 SOLO;STEAK N CHEESE;JL. HONGGOWONGSO NO.90 SOLO;
A114.004;STUDIO KOPI;cCustomer;STUDIO KOPI;Restaurant;803;102;2000000;7;0.0000.00000.00000.;"Jl. Pabelan 1 depan Kos Alesha 
 (Jalan depan Pom Bensin UMS lurus kiri jalan)";STEAK ON STREET;"Jl. Pabelan 1 depan Kos Alesha 
 (Jalan depan Pom Bensin UMS lurus kiri jalan)";
A114.076;SUASIKO COFFE;cCustomer;SUASIKO COFFE;Restaurant;803;102;1000000;7;0.0000.00000.00000.;Jl. Dr. Rajiman No.559, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148;STEAK TENDA SOLO;Jl. Dr. Rajiman No.559, Laweyan, Kec. Laweyan, Kota Surakarta, Jawa Tengah 57148;
A102.247;SUGAR KARAOKE;cCustomer;SUGAR KARAOKE;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"FOOD COURTE CENTER PAK GENDUT 
 SOLO BARU JL.IR SOEKARNO,SOLO BARO";STEAK TOGETHER;"FOOD COURTE CENTER PAK GENDUT 
 SOLO BARU JL.IR SOEKARNO,SOLO BARO";
A102.241;SUGOI TEI;cCustomer;SUGOI TEI;Restaurant;803;102;5000000;0;0.0000.00000.00000.;JL.ADISUJCIPTO 154,SOLO JAWA TENGAH;STP SAHID;JL.ADISUJCIPTO 154,SOLO JAWA TENGAH;
A102.266;SUMMER STREET MOCKTAIL;cCustomer;SUMMER STREET MOCKTAIL;Restaurant;803;102;1000000;0;0.0000.00000.00000.;"KOMPLEK RUKO BABARSARI NO 5 BBC PLAZA 
 ( SEKOMPLEK DENGAN CIRCLE K, KOMPLEK RUKO 
 SEBERANG HYPERBOX KARAOKE) YOGYAKARTA";STUDIO KOPI;"KOMPLEK RUKO BABARSARI NO 5 BBC PLAZA 
 ( SEKOMPLEK DENGAN CIRCLE K, KOMPLEK RUKO 
 SEBERANG HYPERBOX KARAOKE) YOGYAKARTA";
A102.246;SUN CITY Restaurant;cCustomer;SUN CITY Restaurant;Restaurant;803;102;2000000;0;0.0000.00000.00000.;JALAN RAJAWALI NO 12 BARENG KLATEN;SUASIKO COFFE;JALAN RAJAWALI NO 12 BARENG KLATEN;
A102.254;SUPER CHICKEN SGM;cCustomer;SUPER CHICKEN SGM;Restaurant;803;102;1000000;14;0.0000.00000.00000.;"JLN. NOLOGATEN 234 A 
 PASAR GOWOK KE UTARA 
 DEKAT PEMANCINGAN IKAN";SUGOI TEI;"JLN. NOLOGATEN 234 A 
 PASAR GOWOK KE UTARA 
 DEKAT PEMANCINGAN IKAN";
A114.005;SUWASANA COFFE;cCustomer;SUWASANA COFFE;Restaurant;803;102;5000000;14;0.0000.00000.00000.;"SOLO SQUARE 2ND FLOOR KAV.00B 
 JL. SLAMET RIYADI NO.451-455 
 SURAKARTA";SUN CITY;"SOLO SQUARE 2ND FLOOR KAV.00B 
 JL. SLAMET RIYADI NO.451-455 
 SURAKARTA";
A106.011;SUSHI WAOW MOJOSONGO;cCustomer;SUSHI WAOW MOJOSONGO;Restaurant;803;102;500000;7;0.0000.00000.00000.;"SOLO SQUARE LT 2 
 JL. SLAMET RIYADI PAJANG LAWEYAN 
 SOLO";SUN CITY Restaurant;"SOLO SQUARE LT 2 
 JL. SLAMET RIYADI PAJANG LAWEYAN 
 SOLO";
A102.318;SWISS BAKERY SEMARANG;cCustomer;SWISS BAKERY SEMARANG;Restaurant;803;102;3000000;0;92.682.567.0-532.000;Ngemplak mbothi Rt 03 Rw 04 Kartasura Sukoharjo;SUNNY Catering;Ngemplak mbothi Rt 03 Rw 04 Kartasura Sukoharjo;
A114.083;TAMRIN COFFE;cCustomer;TAMRIN COFFE;Restaurant;803;102;1000000;0;0.0000.00000.00000.;HARTONO MALL SOLOBARU;SURYO;HARTONO MALL SOLOBARU;
A106.021;TAT'S HOUSE;cCustomer;TAT'S HOUSE;Restaurant;803;102;5000000;14;0.0000.00000.00000.;JALAN TANGKUBAN PERAHU NO 88 MOJOSONGO SURAKARTA (SUSI WAOW);SUSHI WAOW MOJOSONGO;JALAN TANGKUBAN PERAHU NO 88 MOJOSONGO SURAKARTA (SUSI WAOW);
A102.281;TEAK YARD (CV. JATI PERKASA);cCustomer;CV. JATI PERKASA;Restaurant;803;102;30000000;35;0.0000.00000.00000.;JL.AHMAD YANI NO 239 MANAHAN BANJARSARI SOLO;SUWASANA COFFE;JL.AHMAD YANI NO 239 MANAHAN BANJARSARI SOLO;
A102.271;TEKO RESTO;cCustomer;TEKO RESTO;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"Jl. Perintis Kemerdekaan, Karanganyar No. 14 
 (Belakang Pabrik Ban Mega Rabber) 
 SEMARANG";SWISS BAKERY SEMARANG;"Jl. Perintis Kemerdekaan, Karanganyar No. 14 
 (Belakang Pabrik Ban Mega Rabber) 
 SEMARANG";
A102.277;THE BARREL;cCustomer;THE BARREL;Restaurant;803;102;1000000;14;0.0000.00000.00000.;"HARTONO MALL SOLO 
 JLN. SOLO BARU LT.2 
 ATAS KFC";TAKIGAWA SOLO;"HARTONO MALL SOLO 
 JLN. SOLO BARU LT.2 
 ATAS KFC";
A102.276;THE HIDDEN PLACE;cCustomer;THE HIDDEN PLACE;Restaurant;803;102;1000000;0;0.0000.00000.00000.;JL. MOH.Husni Kota no. 10 kerten, kec, laweyan ,Kota Surakarta , Jawa Tengah;TAMRIN COFFE;JL. MOH.Husni Kota no. 10 kerten, kec, laweyan ,Kota Surakarta , Jawa Tengah;
A102.28;TIMLO SOLO;cCustomer;TIMLO SOLO;Restaurant;803;102;1000000;0;0.0000.00000.00000.;"Jl. Alternatif Lawu Dawuhan Blumbang 
 Kec. Tawangmangu 
 Kabupaten Karanganyar";TEKSAS;"Jl. Alternatif Lawu Dawuhan Blumbang 
 Kec. Tawangmangu 
 Kabupaten Karanganyar";
A102.089;DEPOT BANDENG MURNI;cCustomer;DEPOT BANDENG MURNI;Restaurant;803;102;1000000;0;0.0000.00000.00000.;SOLO GRAND MALL Lt. dasar (dekat pintu samping barat)SOLO;TENTREM;SOLO GRAND MALL Lt. dasar (dekat pintu samping barat)SOLO;
A102.301;TIRAI BAMBOO;cCustomer;TIRAI BAMBOO;Restaurant;803;102;1000000;30;0.0000.00000.00000.;Jl. Jendral Urip Sumoharjo, Kepatihan Wetan, Gandekan, Jebres, Surakarta;TFP COFFEE;Jl. Jendral Urip Sumoharjo, Kepatihan Wetan, Gandekan, Jebres, Surakarta;
A102.272;TOKIO BOWL;cCustomer;TOKIO BOWL;Restaurant;803;102;10000000;7;06.678.455.4-526.000;Ruko no.16, Jl. Popda No.17, Nusukan, Banjarsari, Kota Surakarta, Jawa Tengah 57135;THE HIDDEN PLACE;Ruko no.16, Jl. Popda No.17, Nusukan, Banjarsari, Kota Surakarta, Jawa Tengah 57135;
A102.025;SOCIAL KITCHEN RESTAURANT;cCustomer;SOCIAL KITCHEN RESTAURANT;Restaurant;803;102;30000000;0;0.0000.00000.00000.;Jl. Kalingga III NO.18 A Banyuagung, Kadipiro, Surakarta;TIA;Jl. Kalingga III NO.18 A Banyuagung, Kadipiro, Surakarta;
A115.054;UNY EPPY;cCustomer;UNY EPPY;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"Jl. Ki Hajar Dewantoro No. 43 Jebres 
 Belakang Gerbang UNS Sebelang ATM CENTER";TOKI-TOKI;"Jl. Ki Hajar Dewantoro No. 43 Jebres 
 Belakang Gerbang UNS Sebelang ATM CENTER";
A102.287;WARUNG 310;cCustomer;WARUNG 310;Restaurant;803;102;300000;14;04.218.170.1-526.000;JL.SURYO PRANOTO 21 RT.006 RW.002, KEPATIHAN WETAN, JEBRES, SURAKARTA, JAWA TENGAH 57129;Toko 21;JL.SURYO PRANOTO 21 RT.006 RW.002, KEPATIHAN WETAN, JEBRES, SURAKARTA, JAWA TENGAH 57129;
A102.284;VENICE PIZZA;cCustomer;VENICE PIZZA;Restaurant;803;102;1000000;0;0.0000.00000.00000.;Jl. Dr. Rajiman No.258 Sriwedari, Laweyan, Surakarta;TOKO ATOM;Jl. Dr. Rajiman No.258 Sriwedari, Laweyan, Surakarta;
A102.283;VIOLET RESTO;cCustomer;VIOLET RESTO;Restaurant;803;102;1000000;30;0.0000.00000.00000.;Jl. Menteri Supeno No.7B, Manahan, Kec. Banjarsari, Kota Surakarta,;TOMUAN COFFE;Jl. Menteri Supeno No.7B, Manahan, Kec. Banjarsari, Kota Surakarta,;
A102.285;V JATI;cCustomer;V JATI;Restaurant;803;102;1000000;7;0.0000.00000.00000.;JL TIGA NEGERI NO 17 MAKAMHAJI;TONG TJI;JL TIGA NEGERI NO 17 MAKAMHAJI;
A102.294;WAKO CHICKEN;cCustomer;WAKO CHICKEN;Restaurant;803;102;5000000;14;0.0000.00000.00000.;"Jln. Parangkesit no 20, Sondakan, Laweyan, Solo 
 (Hotel malionoro inn, pasar kabangan ke utara, gang ke 3 ambil kiri, smk al-islam 200m, ke barat, kanan jalan)";TSABITA CAKE & BAKERY;"Jln. Parangkesit no 20, Sondakan, Laweyan, Solo 
 (Hotel malionoro inn, pasar kabangan ke utara, gang ke 3 ambil kiri, smk al-islam 200m, ke barat, kanan jalan)";
A102.297;WAROENK GEAL GEOL;cCustomer;WAROENK GEAL GEOL;Restaurant;803;102;1000000;0;0.0000.00000.00000.;JL. TULAS KARANGDOWO KLATEN RT 03/02KLATEN 081804111021;TULAS;JL. TULAS KARANGDOWO KLATEN RT 03/02KLATEN 081804111021;
A102.032;WARUNG 310;cCustomer;WARUNG 310;Restaurant;803;102;300000;14;0.0000.00000.00000.;"RUKO KWARASAN PERMAI 
 BLOK A NO.9 SOLO BARU";UD ALASKA;"RUKO KWARASAN PERMAI 
 BLOK A NO.9 SOLO BARU";
A115.002;WARUNG MAKAN BU DAR;cCustomer;WARUNG MAKAN BU DAR;Restaurant;803;102;1000000;0;0.0000.00000.00000.;JL.MARKISA IV NJAJAR SOLO;UNNY EPPY;JL.MARKISA IV NJAJAR SOLO;
A102.288;WARUNG ORANGE SOLO;cCustomer;WARUNG ORANGE SOLO;Restaurant;803;102;5000000;7;82.417.520.2-526.000;Jalan Yosodipuro No.133, Mangkubumen, Banjarsari, Mangkubumen, Banjarsari, Kota Surakarta, Jawa Tengah;up date coffe;Jalan Yosodipuro No.133, Mangkubumen, Banjarsari, Mangkubumen, Banjarsari, Kota Surakarta, Jawa Tengah;
A102.29;WEST & EAST BISTRO DRINKERY;cCustomer;WEST & EAST BISTRO DRINKERY;Restaurant;803;102;50000000;0;58.459.831.2-525.000;PERUM GRIYA MANGGAR , NO . A9 , PURBAYAN , BAKI , SUKOHARJO JATENG.;V JATI;PERUM GRIYA MANGGAR , NO . A9 , PURBAYAN , BAKI , SUKOHARJO JATENG.;
A102.286;WARUNG STEAK SOLO;cCustomer;WARUNG STEAK SOLO;Restaurant;803;102;5000000;0;0.0000.00000.00000.;Jl. Menco Raya, Nilagraha, Gonilan, Kartasura, Kabupaten Sukoharjo, Jawa Tengah;VENICE PIZZA;Jl. Menco Raya, Nilagraha, Gonilan, Kartasura, Kabupaten Sukoharjo, Jawa Tengah;
A102.295;WARUNG UP SIZE;cCustomer;WARUNG UP SIZE;Restaurant;803;102;500000;0;0.0000.00000.00000.;jl.gatot subroto 285 sraten solo (dekat paparons);violet resto;jl.gatot subroto 285 sraten solo (dekat paparons);
A114.089;WHEELBUZ CAFE;cCustomer;WHEELBUZ CAFE;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"Gang Poncowati II No. 90 RT 09 RW 01 
 Kratonan Serengan 
 Surakarta";WAFFLE AND CO';"Gang Poncowati II No. 90 RT 09 RW 01 
 Kratonan Serengan 
 Surakarta";
A102.291;WHITE PAAL Restaurant;cCustomer;WHITE PAAL Restaurant;Restaurant;803;102;5000000;0;0.0000.00000.00000.;Sriwedari, Laweyan, Surakarta City, Central Java 57141;WAKO CHICKEN;Sriwedari, Laweyan, Surakarta City, Central Java 57141;
A102.302;WIDORI KARTASURA;cCustomer;WIDORI KARTASURA;Restaurant;803;102;5000000;0;0.0000.00000.00000.;Jl. Kenanga No 45 Badran, Purwosari, Laweyan, Kota Surakarta;WAROENK GEAL GEOL;Jl. Kenanga No 45 Badran, Purwosari, Laweyan, Kota Surakarta;
A101.054;WISATA NIAGA HOTEL;cCustomer;WISATA NIAGA HOTEL;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"Jl Slamet Riyadi 310 
 SOLO";WARUNG 310;"Jl Slamet Riyadi 310 
 SOLO";
A102.299;Xin-Xin Restaurant;cCustomer;Xin-Xin Restaurant;Restaurant;803;102;5000000;0;0.0000.00000.00000.;Jl. Kebangkitan Nasional, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141 (DEPAN RNB);WARUNG DEPAN;Jl. Kebangkitan Nasional, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141 (DEPAN RNB);
A102.029;XO DIMSUM;cCustomer;XO DIMSUM;Restaurant;803;102;15000000;0;0.0000.00000.00000.;Jl. Prof. DR. Supomo No.9, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141;WARUNG JAGO;Jl. Prof. DR. Supomo No.9, Sriwedari, Laweyan, Kota Surakarta, Jawa Tengah 57141;
A102.331;YAKINIKU LIKE (PT. BOGA MAKMUR MANDIRI);cCustomer;PT. BOGA MAKMUR MANDIRI;Restaurant;803;102;1000000;0;0.0000.00000.00000.;"JLN. KAPTEN MULYADI NO 19 SOLO 
 (depan RS Kustati, samping alfamart)";WARUNG ORANGE SOLO;"JLN. KAPTEN MULYADI NO 19 SOLO 
 (depan RS Kustati, samping alfamart)";
A102.003;YANTI'S KITCHEN;cCustomer;YANTI'S KITCHEN;Restaurant;803;102;5000000;14;14.108.000.2-526.000;Jl. R.M. Said No.81 Solo;WARUNG STEAK SOLO;Jl. R.M. Said No.81 Solo;
A114.086;YELLOW TRUCK;cCustomer;YELLOW TRUCK;Restaurant;803;102;5000000;0;0.0000.00000.00000.;"JL.KP KRATONAN NO 7 
 BELAKANG CAHAYA SAKTI MOTOR";WARUNG UP SIZE;"JL.KP KRATONAN NO 7 
 BELAKANG CAHAYA SAKTI MOTOR";
A102.3;YU REBI;cCustomer;YU REBI;Restaurant;803;102;500000;14;0.0000.00000.00000.;"HARMONI PONDOK PERMATA 2 NO D-1 
 SUMBERAN RT 09 RW 05 YOGYAKARTA";WHITE PAAL Restaurant;"HARMONI PONDOK PERMATA 2 NO D-1 
 SUMBERAN RT 09 RW 05 YOGYAKARTA";
